date,server_ip,server_ASNumber,mlab_server_City,client_ip,MeanThroughputMbps,MinRTT,cc,TestTime
2023-11-30,62.67.198.203,3356,Frankfurt,172.111.226.8,12.328416588318213,28.33,cubic,2023-11-30 21:29:03.365165 UTC
2023-06-13,121.242.229.101,4755,Chennai,84.255.184.63,69.982851817170854,246.412,cubic,2023-06-13 06:52:12.279004 UTC
2023-10-21,195.89.146.75,1273,Frankfurt,172.111.226.8,13.951337030412333,40.377,cubic,2023-10-21 20:00:40.177239 UTC
2023-10-28,80.239.199.37,1299,Frankfurt,172.111.226.9,13.265458937078886,40.983,cubic,2023-10-28 20:25:11.065239 UTC
2023-10-07,212.221.42.165,3257,Sofia,109.63.91.77,85.718477060920051,128.928,cubic,2023-10-07 18:56:38.805227 UTC
2023-12-07,162.213.97.229,6762,Frankfurt,172.111.226.4,13.471509185277935,27.085,cubic,2023-12-07 21:13:09.165366 UTC
2023-12-14,62.67.198.203,3356,Frankfurt,172.111.226.4,12.253345701179073,27.971,cubic,2023-12-14 20:37:41.319093 UTC
2023-11-16,162.213.97.229,6762,Frankfurt,172.111.226.9,13.137266633059907,28.334,cubic,2023-11-16 21:17:37.448028 UTC
2023-11-27,62.67.198.203,3356,Frankfurt,172.111.226.11,7.7216024637451834,32.988,cubic,2023-11-27 21:56:38.807689 UTC
2023-08-01,212.221.42.165,3257,Sofia,193.188.123.41,29.067697961371071,149.301,cubic,2023-08-01 09:50:22.523064 UTC
2023-11-15,162.213.97.216,6762,Frankfurt,172.111.226.6,13.379203246245787,32.585,cubic,2023-11-15 21:31:28.524088 UTC
2023-10-05,77.67.114.37,3257,Frankfurt,172.111.226.8,5.2069986676759177,47.3,cubic,2023-10-05 20:07:06.195351 UTC
2023-10-20,80.239.199.37,1299,Frankfurt,172.111.226.9,3.5120884298503143,45.525,cubic,2023-10-20 20:05:32.085825 UTC
2023-07-06,121.242.229.75,4755,Chennai,188.116.232.250,19.193814666887434,267.947,cubic,2023-07-06 14:29:37.365743 UTC
2023-12-31,162.213.97.229,6762,Frankfurt,172.111.226.9,9.0109778588972169,33.915,cubic,2023-12-31 20:38:46.115547 UTC
2023-06-23,121.242.229.88,4755,Chennai,88.201.43.143,54.95424167452051,184.368,cubic,2023-06-23 15:04:23.086508 UTC
2023-06-20,121.242.229.75,4755,Chennai,84.255.184.63,109.80575335161849,171.704,cubic,2023-06-20 06:50:08.125481 UTC
2023-12-23,162.213.97.203,6762,Frankfurt,172.111.226.7,12.935394484291626,33.451,cubic,2023-12-23 21:16:51.398168 UTC
2023-07-19,193.201.166.139,203348,Athens,84.255.185.12,2.7122767030634325,146.33,cubic,2023-07-19 20:24:59.81038 UTC
2023-12-06,162.213.97.216,6762,Frankfurt,172.111.226.6,12.357058627011471,26.695,cubic,2023-12-06 21:18:19.975546 UTC
2023-09-20,212.221.42.152,3257,Sofia,109.161.218.221,56.350238369179067,132.299,cubic,2023-09-20 20:32:35.110366 UTC
2023-06-27,61.95.154.88,9498,Chennai,88.201.0.11,7.9784966270135262,234,cubic,2023-06-27 17:31:04.098566 UTC
2023-10-24,209.170.79.11,1299,Sofia,37.131.44.236,141.16679354233725,121.167,cubic,2023-10-24 03:24:10.539924 UTC
2023-06-12,61.95.154.88,9498,Chennai,88.201.43.184,1.2638922846196807,205.77,cubic,2023-06-12 17:56:33.363954 UTC
2023-07-08,212.221.42.152,3257,Sofia,109.161.218.143,0.20160449663645535,170.033,cubic,2023-07-08 19:16:36.672271 UTC
2023-06-14,61.95.154.88,9498,Chennai,46.184.240.167,0.6033690469100389,320.155,cubic,2023-06-14 19:28:37.98787 UTC
2023-06-08,61.95.154.101,9498,Chennai,88.201.0.59,0.17238552270313989,209.489,cubic,2023-06-08 15:20:45.30593 UTC
2023-08-02,212.221.42.152,3257,Sofia,84.255.185.42,2.6530952018818224,148.41,cubic,2023-08-02 20:50:13.074759 UTC
2023-10-08,212.221.42.165,3257,Sofia,193.188.123.111,11.077145798283972,152,cubic,2023-10-08 19:54:43.659953 UTC
2023-12-24,195.89.146.101,1273,Frankfurt,172.111.226.9,11.594496479781213,34.87,cubic,2023-12-24 20:37:30.776117 UTC
2023-07-01,121.242.229.88,4755,Chennai,37.131.108.97,13.967215437215376,239.039,cubic,2023-07-01 04:14:12.184131 UTC
2023-10-07,213.149.127.11,8585,Podgorica,104.28.204.12,93.055626880124009,69.447,cubic,2023-10-07 00:51:38.177956 UTC
2023-12-01,162.213.97.203,6762,Frankfurt,172.111.226.9,12.999480293824668,46.471,cubic,2023-12-01 21:52:39.047341 UTC
2023-11-14,62.67.198.229,3356,Frankfurt,172.111.226.9,1.7049161227270022,126.776,cubic,2023-11-14 20:53:41.920709 UTC
2023-06-24,61.95.154.88,9498,Chennai,109.63.56.246,15.282997996056105,244.009,cubic,2023-06-24 19:43:52.553062 UTC
2023-06-10,61.95.154.101,9498,Chennai,77.69.136.107,3.8515844532516312,241.417,cubic,2023-06-10 14:02:23.857887 UTC
2023-12-21,195.89.146.88,1273,Frankfurt,172.111.226.7,7.3480761369121934,90.077,cubic,2023-12-21 21:42:31.624271 UTC
2023-11-05,80.239.199.11,1299,Frankfurt,172.111.226.8,11.504695228072027,45.536,cubic,2023-11-05 21:01:42.093854 UTC
2023-08-03,212.221.42.165,3257,Sofia,88.201.58.166,10.538902714398816,155,cubic,2023-08-03 14:02:44.010964 UTC
2023-12-22,62.67.198.216,3356,Frankfurt,172.111.226.9,5.7451105339208812,35.204,cubic,2023-12-22 21:27:13.360313 UTC
2023-12-19,162.213.97.203,6762,Frankfurt,172.111.226.7,1.240920686618618,66.94,cubic,2023-12-19 21:22:49.855124 UTC
2023-07-05,61.95.154.88,9498,Chennai,46.184.249.162,13.587157202077663,258.834,cubic,2023-07-05 08:14:35.764701 UTC
2023-11-28,62.67.198.216,3356,Frankfurt,172.111.226.7,12.640107666333593,32.159,cubic,2023-11-28 21:01:41.673447 UTC
2023-10-17,162.213.97.216,6762,Frankfurt,172.111.226.9,12.832180786689214,27.138,cubic,2023-10-17 19:36:54.80047 UTC
2023-07-04,61.95.154.75,9498,Chennai,193.188.113.142,0.10884500071996869,202.442,cubic,2023-07-04 01:07:54.195928 UTC
2023-10-16,62.67.198.216,3356,Frankfurt,172.111.226.9,10.999899548423052,27.272,cubic,2023-10-16 20:30:56.349021 UTC
2023-12-31,2404:a800:2000:217::101,9498,Mumbai,2001:1a40:1237:4900:20b8:2d69:1447:53b4,0.027119680380693276,305,cubic,2023-12-31 18:11:43.877671 UTC
2023-10-05,212.221.42.165,3257,Sofia,89.148.63.163,0.81374604863697542,164.413,bbr,2023-10-05 19:20:30.776915 UTC
2023-10-05,10.16.0.6,396982,New Delhi,188.116.202.222,53.601522675918353,67.572,bbr,2023-10-05 21:11:44.530997 UTC
2023-10-05,197.136.0.75,36914,Nairobi,84.255.184.218,19.105489219732132,252.615,bbr,2023-10-05 18:52:16.752569 UTC
2023-10-05,197.136.0.75,36914,Nairobi,109.161.176.219,29.275301519200521,280.057,bbr,2023-10-05 20:42:10.126783 UTC
2023-10-05,193.201.166.139,203348,Athens,37.131.111.97,5.4478182500683454,143.231,bbr,2023-10-05 12:15:22.791634 UTC
2023-06-01,2600:1901:8160:9036::,396982,Tel Aviv,2a09:bac5:51a:2c8::47:4db,230.50884010701446,54,bbr,2023-06-01 17:24:34.903244 UTC
2023-06-01,10.35.0.2,396982,Tel Aviv,37.131.111.244,11.284998234073212,100.712,bbr,2023-06-01 19:59:25.040401 UTC
2023-06-01,10.35.0.2,396982,Tel Aviv,88.201.83.35,160.85166750776412,89.586,bbr,2023-06-01 20:14:42.191311 UTC
2023-06-01,10.35.0.2,396982,Tel Aviv,89.148.54.198,0.94555909204311894,400.028,bbr,2023-06-01 08:37:46.517215 UTC
2023-06-01,10.35.0.2,396982,Tel Aviv,188.116.202.222,31.467539582942237,103.015,bbr,2023-06-01 05:53:00.074413 UTC
